id,name,year,metacritic_rating,reviewer_rating,positivity_ratio,to_beat_main,to_beat_extra,to_beat_completionist,extra_content_length,tags
1483350,Diving Disorder-下潜症,2021,,8,9.916666666666666,,,,,Multiple Endings|Destruction|Post-apocalyptic|Drama|Interactive Fiction|Visual Novel|First-Person|Romance|Anime|Indie|2D|Adventure|Singleplayer|Alternate History
1287310,Juiced!,2020,,8,14.444444444444445,5.0,12.77,25.0,20.0,Platformer|Aliens|Cute|Funny|Action-Adventure|Multiplayer|Free to Play|Character Customization|Indie|Retro|Action|Cartoony|Pixel Graphics|2D|Old School|Adventure|Singleplayer|2D Platformer
566490,Keen: One Girl Army,2020,,8,22.5,8.0,8.0,,-8.0,Robots|Zombies|Strategy|Turn-Based Combat|Puzzle|Top-Down|Female Protagonist|Comedy|Funny|Casual|Indie|Remake|Singleplayer|Colorful|Dark|Cute|Grid-Based Movement|Dungeon Crawler|Anime|Turn-Based Strategy|Turn-Based|2D
1388320,老板，游戏凉了！- Game Company Simulator: back to 2000,2021,,5,1.9125,,,,,Relaxing|Crafting|Colorful|Modern|Management|Cartoon|Indie|2D|Singleplayer|Simulation
1311540,"""The Wake: Mourning Father, Mourning Mother""",2020,,8,5.535714285714286,1.25,,1.36,0.1100000000000001,Story Rich|Visual Novel|Hacking|Pixel Graphics|Adventure|Atmospheric|Exploration|Puzzle|Text-Based|Indie|Simulation|Drama|Dark|Education|Immersive Sim|2D|Minimalist|Experimental|Stylized
623320,Button Button Up!,2019,,8,20.5,,6.0,,,Sokoban|Action|Pixel Graphics|Old School|Adventure|Parkour|Platformer|Puzzle|Co-op|Local Co-Op|Local Multiplayer|2D Platformer|Early Access|Funny|Casual|Survival|Indie|Linear|Singleplayer|PvP|Cute|2D|Difficult
1504760,그랑 엠파이어,2021,,8,13.916666666666666,,,,,Story Rich|Visual Novel|Strategy|Dating Sim|Romance|Management|Multiple Endings|Text-Based|Foreign|Casual|Fantasy|Indie|Cartoony|Singleplayer|Simulation|Cute|Choices Matter|Anime|Turn-Based Strategy|Family Friendly|2D
812840,LuGame: Lunchtime Games Club!,2019,,8,18.77777777777778,,4.25,,,Story Rich|Visual Novel|First-Person|Dating Sim|Adventure|Romance|Psychological Horror|Comedy|Multiple Endings|Text-Based|Nudity|Relaxing|Mature|Funny|Sexual Content|Casual|Indie|Singleplayer|Choose Your Own Adventure|Violent|Cute|Anime|Family Friendly|NSFW|2D|Great Soundtrack
651380,BANG! BANG! Totally Accurate Redneck Simulator,2020,,8,12.666666666666666,,,,,Fast-Paced|Multiplayer|Side Scroller|Strategy|Action|Fighting|Adventure|2.5D|Parkour|Platformer|Physics|Puzzle|2D Fighter|Gore|Co-op|Local Multiplayer|Local Co-Op|Comedy|Open World|Early Access|Nudity|Funny|Casual|Indie|Blood|Shooter|Simulation|Singleplayer|PvP|Bullet Time|Hand-drawn|Violent|Online Co-Op|Intentionally Awkward Controls|2D|Difficult|Great Soundtrack|4 Player Local|Sandbox
1005120,Touhou Genso Wanderer -Lotus Labyrinth R-,2021,,6,3.727272727272727,,46.22,,,Mystery Dungeon|Anime|Indie|Faith|2D|Singleplayer|Adventure|RPG
760810,Retimed,2019,,8,5.211538461538462,,,,,Fast-Paced|Multiplayer|Action|Fighting|Platformer|Competitive|Co-op|Local Multiplayer|Local Co-Op|Comedy|Funny|Arcade|Casual|Indie|Shooter|Singleplayer|PvP|Party Game|Arena Shooter|Bullet Time|Online Co-Op|Family Friendly|2D|Great Soundtrack|4 Player Local
336440,Super Cane Magic ZERO - Legend of the Cane Cane,2019,75,8,10.153846153846153,6.5,9.5,12.81,6.3100000000000005,Magic|Co-op Campaign|Story Rich|Multiplayer|Action|Adventure|Action RPG|Co-op|Top-Down|Local Co-Op|Local Multiplayer|Comedy|RPG|Early Access|Comic Book|Funny|Casual|Fantasy|Indie|Cartoony|Singleplayer|PvP|Hand-drawn|Colorful|Cute|Dungeon Crawler|Hack and Slash|Loot|2D|4 Player Local
1033950,Lamentum,2021,74,8,8.333333333333334,5.18,6.49,8.4,3.2200000000000006,Horror|Story Rich|Action-Adventure|Action|Pixel Graphics|Adventure|Atmospheric|Exploration|Gore|Psychological Horror|Top-Down|Mystery|Survival Horror|Blood|Psychedelic|Psychological|Dark|Choices Matter|Lovecraftian|2D
1258310,Mushroom Cats 2,2020,,8,50.888888888888886,0.29,,0.33,0.040000000000000036,Story Rich|Side Scroller|Adventure|Mouse only|Romance|Puzzle|Narration|Beautiful|Funny|Casual|Indie|Short|Dog|Singleplayer|Space|Hand-drawn|Colorful|Cute|Addictive|Hidden Object|Family Friendly|2D|Cats
1236720,Spirit Island,2020,,8,12.89795918367347,2.6,18.55,,-2.6,Magic|Multiplayer|Strategy|Grand Strategy|Card Game|Nature|Psychological Horror|Co-op|Local Co-Op|Local Multiplayer|Turn-Based Tactics|Early Access|Destruction|Deckbuilding|Fantasy|Tabletop|Indie|Singleplayer|2D|Board Game
977310,Sea Birds: End of an Age,2019,,,6.0,6.58,11.0,11.5,4.92,Sailing|Pirates|Historical|Casual|Zombies|Indie|Retro|2D|Pixel Graphics|Minimalist|Adventure|Singleplayer
1182070,Majula Frontier: The Offense,2019,,5,0.8333333333333334,32.0,,,-32.0,Relaxing|Crafting|Addictive|Management|Free to Play|Strategy|Indie|Action|Fantasy|2D|Party-Based RPG|Singleplayer|Resource Management|Great Soundtrack|RPG
437730,Roadclub: League Racing,2019,,8,5.555555555555555,7.43,,,-7.43,Racing|Automobile Sim|Indie|Action|Driving|2D|Top-Down|Sports|Local Multiplayer|Simulation|Early Access
1127360,Cup Of Ethanol,2019,,6,3.388888888888889,,,,,Platformer|Story Rich|Physics|Funny|Atmospheric|Free to Play|Level Editor|Indie|2D|Pixel Graphics|Difficult|Adventure|Replay Value|Singleplayer
1086160,Space War: Infinity,2019,,8,9.5,0.05,,,-0.05,Fast-Paced|Procedural Generation|Action-Adventure|Action|Pixel Graphics|Old School|Score Attack|Controller|Top-Down|Beautiful|Destruction|Top-Down Shooter|Classic|Arcade|Casual|Indie|Retro|Replay Value|Linear|Shooter|Singleplayer|Bullet Hell|Space|Colorful|Jet|2D|Difficult|Great Soundtrack|War|Sci-fi
1159500,Ghost Files 2: Memory of a Crime,2019,,8,3.9655172413793105,3.37,3.69,3.77,0.3999999999999999,Violent|Atmospheric|Mystery|Casual|Hidden Object|Action|2D|Singleplayer|Adventure|Detective
1116780,Shovel Knight: King of Cards,2019,84,8,8.333333333333334,6.92,11.78,15.96,9.040000000000001,Platformer|Indie|Retro|Card Game|Action|Pixel Graphics|2D|Adventure|Great Soundtrack|Singleplayer
1179560,Gachi Heroes 2: Flexboll,2019,,8,5.108695652173913,,,2.1,2.1,Fast-Paced|Action|Adventure|Memes|Score Attack|Comedy|Nudity|Relaxing|Funny|Arcade|Sexual Content|Casual|Indie|Short|Singleplayer|Simulation|Colorful|2D|Experimental
844580,Jungle Juggle,2018,,,,,,,,Strategy|Action|Military|Combat|Soundtrack|Modern|Management|Score Attack|Top-Down|Action RTS|Top-Down Shooter|Arcade|Indie|Retro|Immersive|Singleplayer|Tower Defense|Cartoon|2D|Stylized|War
1482790,ZooSim,2021,,,,,,,,Story Rich|Pixel Graphics|Adventure|Exploration|Memes|Walking Simulator|Surreal|Dinosaurs|Comedy|Multiple Endings|Post-apocalyptic|Funny|Dark Comedy|Colorful|Cute|Interactive Fiction|Conversation|2D|Horses
1060840,Maze of Memories,2019,,,1.0,,,,,Relaxing|Abstract|Historical|Foreign|Education|Casual|Puzzle|Grid-Based Movement|Indie|Solitaire|Family Friendly|Exploration|2D|Minimalist|Linear|Difficult|Singleplayer
1184850,Craft The Mapcrafter:Gathering Magic Words,2021,,,,,,,,JRPG|RPGMaker|Magic|Story Rich|Fantasy|Indie|2D|Pixel Graphics|Singleplayer|Party-Based RPG|RPG
1775150,Space Depression,2021,,,1.0,,,,,Arena Shooter|Robots|Platformer|Top-Down Shooter|Precision Platformer|Arcade|Casual|Survival|Strategy|Action|2D|Pixel Graphics|Top-Down|Shooter|Sandbox|2D Platformer|Sci-fi|Bullet Hell
2061340,Mottia - The gem hunters,2022,,,0.5,,,,,Magic|Automation|Procedural Generation|Strategy|Gun Customization|Pixel Graphics|Turn-Based Combat|Action Roguelike|Strategy RPG|Character Customization|Top-Down|RPG|Turn-Based Tactics|Early Access|Text-Based|Fantasy|Medieval|Turn-Based Strategy|2D
2143590,Run and Gun,2022,,,0.5,3.39,,4.78,1.3900000000000001,Robots|Combat|Top-Down Shooter|Action Roguelike|Arcade|Survival|Character Customization|Hack and Slash|Retro|Mechs|2D|Pixel Graphics|Action|Controller|Top-Down|RPG|Bullet Hell
2116970,StarStruck,2023,,,1.0,,,,,Story Rich|Visual Novel|Action|Adventure|Narration|Female Protagonist|RPG|Early Access|Text-Based|Fantasy|Indie|Singleplayer|Choose Your Own Adventure|Space|Colorful|Interactive Fiction|Choices Matter|Conversation|2D|Sci-fi
2285000,The MisAdventures of Xenos,2023,,,1.0,,,,,Story Rich|Pixel Graphics|Old School|PvE|Turn-Based Combat|Exploration|Controller|Top-Down|Female Protagonist|RPG|Dark Fantasy|JRPG|Multiple Endings|Funny|Dark Humor|Linear|Colorful|Cute|Dungeon Crawler|2D
1583840,R-Naught,2021,,,2.0,,,,,Horror|Magic|Story Rich|Pixel Graphics|Futuristic|Old School|Adventure|Turn-Based Combat|CRPG|Top-Down|RPG|Mythology|JRPG|Post-apocalyptic|Dark Humor|Werewolves|Singleplayer|Space|2D|Sci-fi
1756550,Code.Breaker(),2021,,,1.0,,,,,Robots|Story Rich|Visual Novel|Hacking|Crime|Dystopian |Transhumanism|Pixel Graphics|Futuristic|Adventure|Puzzle|Cyberpunk|Early Access|Multiple Endings|Text-Based|Indie|Interactive Fiction|Choices Matter|Anime|2D|Sci-fi
1661760,Icewords,2021,,,2.0,,,,,Snow|Pixel Graphics|PvE|Turn-Based Combat|Puzzle|Score Attack|Tactical|Top-Down|Spelling|Relaxing|Casual|Retro|Singleplayer|Grid-Based Movement|Turn-Based Strategy|Word Game|Family Friendly|Hex Grid|2D|Board Game
1947270,Zom Tom,2022,,,0.4,,,,,Arena Shooter|Post-apocalyptic|Top-Down Shooter|Dark|Demons|Survival Horror|Arcade|Casual|Survival|Isometric|Action|2D Fighter|2D|Pixel Graphics|Old School|Shooter|2.5D|Bullet Hell
2336660,Get To The Sus Bus,2023,,,2.0,,,,,Horror|Action-Adventure|Zombies|Action|Pixel Graphics|Adventure|Combat|PvE|Top-Down|Comedy|Top-Down Shooter|Survival Horror|Survival|Indie|Retro|Linear|Shooter|Singleplayer|2D|Stylized
861210,Gaze At Maze,2018,,4,0.3333333333333333,,,,,Robots|Violent|Colorful|Exploration|Addictive|Casual|Zombies|Indie|Walking Simulator|Stealth|Retro|Pixel Graphics|Top-Down|Old School|Difficult|2D|Singleplayer|Sci-fi
1511540,DW,2021,,,3.0,,,,,Story Rich|Action-Adventure|Pixel Graphics|Adventure|Turn-Based Combat|Action RPG|Comedy|RPG|Detective|JRPG|Funny|Mystery|Linear|Drama|Colorful|Hand-drawn|Choices Matter|Cartoon|Conversation|2D
1711540,Ghost Sync,2021,,,2.0,16.09,21.16,23.76,7.670000000000002,Magic|Story Rich|Pixel Graphics|Old School|Adventure|Turn-Based Combat|Exploration|Controller|Top-Down|RPG|Turn-Based Tactics|JRPG|Fantasy|Retro|Party-Based RPG|Singleplayer|Choose Your Own Adventure|Cute|Turn-Based Strategy|2D
1881540,Escape The Living Nebula,2022,,,1.3333333333333333,,,,,Space|Combat|Turn-Based Combat|Procedural Generation|Physics|Space Sim|Turn-Based Strategy|Strategy|Indie|Tactical|Retro|Action|Pixel Graphics|2D|Perma Death|Singleplayer|Turn-Based Tactics|Sci-fi
1908570,LAMBDA end THEORY,2022,,,2.0,,,1.02,1.02,Automation|Pixel Graphics|Atmospheric|Surreal|Top-Down|Narration|Philosophical|RPG|JRPG|Text-Based|Mystery|Retro|Linear|Singleplayer|Abstract|Cute|Conversation|2D|Minimalist
1006760,Cyborg Ninja vs. The Third Reich,2019,,,2.5,,,,,Platformer|Violent|Colorful|Historical|Indie|Hack and Slash|Retro|Action|Pixel Graphics|2D|Old School|Great Soundtrack|Singleplayer|2D Platformer|Ninja
1736000,异星夺宝,2021,,,5.0,,,,,Sci-fi|Top-Down Shooter|Exploration|Puzzle|Casual|Survival|Strategy|Cartoony|Fantasy|Shooter|2D|Mars|Top-Down|Adventure|Singleplayer|Alternate History
1804820,Guide and Throw,2021,,,5.0,,,,,Magic|Fast-Paced|Procedural Generation|Side Scroller|Action|Mouse only|Platformer|Physics|Puzzle|Time Attack|2D Platformer|Arcade|Indie|Tutorial|Linear|Minigames|Singleplayer|Colorful|Abstract|2D|Minimalist|Difficult
1895240,Love on Beach,2022,,,5.0,,,,,Visual Novel|First-Person|Dating Sim|Adventure|Nature|Modern|Romance|Comedy|Multiple Endings|Relaxing|Funny|Sexual Content|Casual|Singleplayer|Emotional|Choose Your Own Adventure|Colorful|Cute|Anime|2D
1940380,Dogfight,2023,,,5.0,1.13,,19.0,17.87,Multiplayer|Side Scroller|Action|Controller|Co-op|Local Co-Op|Local Multiplayer|Funny|Arcade|Casual|Cartoony|Linear|Singleplayer|Hand-drawn|Colorful|Cartoon|Family Friendly|2D|4 Player Local
449770,Legend of Moros,2016,,,6.0,,,,,Strategy|Pixel Graphics|Old School|Turn-Based Combat|Strategy RPG|Psychological Horror|RPG|JRPG|RPGMaker|Fantasy|Indie|Cartoony|Retro|Party-Based RPG|Linear|Singleplayer|Cute|Anime|Family Friendly|2D
769150,Casino Slot Machines,2017,,4,0.5,,,,,Strategy|Adventure|Combat|Modern|Gambling|Relaxing|Casual|Solitaire|Tabletop|Indie|Singleplayer|Simulation|Idler|World War II|Loot|2D|Minimalist|Sports|Board Game
1570680,"""Slayers, Inc.""",2021,,,6.0,,,,,Magic|Action|Pixel Graphics|Class-Based|PvE|Action Roguelike|Demons|Controller|Top-Down|RPG|Twin Stick Shooter|Indie|Retro|Perma Death|Singleplayer|Bullet Hell|Colorful|Loot|2D
452930,Insane,2016,,5,0.6363636363636364,,10.97,,,Relaxing|Puzzle|Casual|Strategy|Indie|2D|Singleplayer
823730,Oscillatron: Alien Frequency,2018,,5,0.875,,,,,Space|Colorful|Rhythm|Music|Indie|Action|2D|Great Soundtrack|Singleplayer|Music-Based Procedural Generation|Bullet Hell
1570290,Hyper Dungeon Crawler,2021,,,2.3333333333333335,,,,,Relaxing|Turn-Based Combat|Procedural Generation|Traditional Roguelike|Mystery Dungeon|Exploration|Casual|Dungeon Crawler|Strategy|CRPG|2D|Pixel Graphics|Perma Death|Open World|RPG|Sandbox|Turn-Based Tactics
1700600,ESTEN,2021,,,2.0,22.67,30.0,44.0,21.33,Bullet Time|Combat|Indie|Score Attack|Action|2D|Programming|Shooter|Female Protagonist|Stylized|Singleplayer|Bullet Hell
1841900,BACK and BACK to Hell,2022,,,2.3333333333333335,,,,,Arena Shooter|Top-Down Shooter|Demons|Atmospheric|Arcade|Indie|Hack and Slash|Action|2D|Shooter|Stylized|Singleplayer
1883990,The Hepatica Spring,2022,,,3.5,,,,,Magic|Visual Novel|Dating Sim|Romance|Otome|Female Protagonist|Comedy|Multiple Endings|Funny|Casual|Fantasy|Indie|Cartoony|Singleplayer|Colorful|Cute|Interactive Fiction|Choices Matter|2D
1994270,"""Eat Fish, Get Achievements""",2022,,,7.0,,,,,Relaxing|Atmospheric|Underwater|Fishing|Arcade|Survival|Cartoon|Indie|Casual|Character Customization|2D|Singleplayer|Choose Your Own Adventure
1553400,Smash Crates,2022,,,8.0,,,,,Multiplayer|Action|Pixel Graphics|Resource Management|Fighting|Platformer|Soundtrack|Physics|Memes|Character Customization|2D Fighter|Controller|Local Multiplayer|Comedy|Party|2D Platformer|Early Access|Crafting|Funny|Arcade|Casual|PvP|Colorful|2D|4 Player Local
410370,Huenison,2016,,7,4.5,,,,,Horror|Action|Pixel Graphics|Soundtrack|Puzzle|Score Attack|1980s|Top-Down Shooter|Funny|Arcade|Casual|Indie|Retro|Shooter|Singleplayer|Choices Matter|2D|Minimalist|Great Soundtrack
1708970,The Prince of Landis,2021,,,9.0,1.5,,,-1.5,Horror|Story Rich|Visual Novel|Action-Adventure|Crime|Adventure|Exploration|Puzzle|Psychological Horror|1980s|Emotional|Hand-drawn|Drama|Aliens|Choices Matter|Cartoon|Conversation|2D|Sci-fi
1311710,Somber,2022,,7,5.5,3.24,,,-3.24,Horror|Story Rich|Action-Adventure|Dystopian |Side Scroller|Action|2.5D|Platformer|Exploration|Puzzle|Surreal|Controller|Narration|2D Platformer|Linear|Precision Platformer|Hand-drawn|Colorful|2D
1964780,The Revenge of Mr.Samuel,2022,,7,11.0,,,,,Story Rich|Action-Adventure|Strategy|Action|Pixel Graphics|Tactical RPG|Adventure|Romance|Puzzle|Strategy RPG|2D Fighter|Comedy|RPG|2D Platformer|Funny|Casual|Survival|Fantasy|Dark Humor|Simulation|Emotional|Choose Your Own Adventure|Drama|Colorful|Choices Matter|Turn-Based Strategy|2D
336160,Monsters!,2016,,7,4.0,,,,,Twin Stick Shooter|Indie|Action|2D|Pixel Graphics|Early Access
723110,Scrap Galaxy,2017,,6,2.4,,,,,Fast-Paced|Action|Building|Controller|Top-Down|Local Co-Op|Local Multiplayer|Top-Down Shooter|Arcade|Casual|Indie|Vehicular Combat|Shooter|Singleplayer|Simulation|Bullet Hell|Space|Colorful|2D|4 Player Local|Sci-fi
890940,Romancing Monarchy,2018,,6,2.4,,,,,JRPG|RPGMaker|Classic|Anime|Fantasy|Indie|Retro|Turn-Based|2D|Singleplayer|Great Soundtrack|RPG|Dragons|Class-Based
2172190,Stickman's Arena,2022,,7,4.0,,,,,Arena Shooter|Combat|Hand-drawn|Top-Down Shooter|Colorful|Action Roguelike|Arcade|Casual|Score Attack|Cartoony|Action|2D|Controller|Singleplayer|Top-Down|Perma Death|RPG|Bullet Hell
2121480,The Silent Huntress,2022,,7,6.5,,,,,Story Rich|Visual Novel|Adventure|Atmospheric|Romance|Female Protagonist|RPG|Mythology|Dark Fantasy|Multiple Endings|Mystery|Casual|Fantasy|Singleplayer|Drama|Interactive Fiction|Choices Matter|Conversation|2D|Stylized
1053780,Pixel Art Monster - Color by Number,2019,,7,3.5,,,,,Strategy|Action|Pixel Graphics|Adventure|Mouse only|Demons|Atmospheric|Puzzle|RPG|Relaxing|Casual|Fantasy|Indie|Simulation|Singleplayer|2D|Minimalist|Difficult|Sports|Board Game
1777160,Nuclear Assault,2021,,7,14.0,,,,,Robots|Nostalgia|Action|Pixel Graphics|Futuristic|Old School|Cyberpunk|Score Attack|Controller|Top-Down Shooter|Arcade|Retro|Vehicular Combat|Shooter|Singleplayer|Bullet Hell|Tanks|2D|Sci-fi
1490870,Pale Night,2022,,7,17.0,,,,,Fast-Paced|Side Scroller|Action|Adventure|Unforgiving|Stealth|Platformer|Soundtrack|Puzzle|Controller|Narration|2D Platformer|Funny|Short|Precision Platformer|Singleplayer|Colorful|2D|Minimalist|Difficult|Stylized|Metroidvania
1729250,Dashpong,2022,,7,17.0,,,,,Space|Colorful|Arcade|Casual|Indie|Retro|2D|Controller|Futuristic|Minimalist|Sports|Top-Down|Local Multiplayer|4 Player Local|Sci-fi|PvP
1801000,Traffic Racing,2021,,6,2.5714285714285716,,,1.03,1.03,3D Vision|Racing|Casual|Time Management|Indie|Vehicular Combat|Pixel Graphics|2D|Adventure|Simulation|Singleplayer
1026910,Memorise'n'run,2019,,7,6.666666666666667,,,,,Magic|Action|Driving|PvE|Soundtrack|Puzzle|GameMaker|Score Attack|Surreal|Top-Down|Noir|Top-Down Shooter|Casual|Survival|Indie|Replay Value|Linear|Shooter|Singleplayer|Bullet Hell|Colorful|Abstract|Cute|Dark|Addictive|Family Friendly|2D|Minimalist|Difficult|Experimental|Great Soundtrack
767100,Super Poop,2018,,5,1.2105263157894737,0.55,1.48,2.14,1.59,Platformer|Dark Comedy|Indie|Action|Dark Humor|2D|Difficult|Adventure|Comedy
973170,RoboBall,2018,,6,2.6666666666666665,,,,,Platformer|3D Platformer|Physics|Atmospheric|Puzzle|Science|Third Person|Indie|Cyberpunk|Family Friendly|2D|Level Editor|Futuristic|Old School|Adventure|Linear|Singleplayer
1064990,Thunder Paw,2019,,6,2.5,,,3.71,3.71,Platformer|Historical|Exploration|Indie|Action|2D|Pixel Graphics|Adventure|Singleplayer
774331,ASH OF WAR™,2018,,5,1.52,2.0,,3.0,1.0,Story Rich|Puzzle|Indie|Action|2D|Adventure|Philosophical
2302160,Stacks:Space!,2023,,7,5.714285714285714,,,,,Robots|Space Sim|Card Game|Futuristic|Colony Sim|Building|Management|Crafting|Casual|Survival|Moddable|Indie|Tutorial|Singleplayer|Space|Aliens|Cute|2D|Sci-fi
783330,Super Robolom,2018,,5,1.2352941176470589,,,,,Relaxing|Atmospheric|Music|Casual|Side Scroller|Indie|2D|Adventure|Singleplayer
1044170,Lord of the click,2019,,5,1.2777777777777777,,,0.98,0.98,Clicker|Action-Adventure|Tower Defense|Arcade|Casual|Strategy|Indie|Retro|Action|2D|Pixel Graphics|Top-Down|Difficult|Adventure|Epic|Great Soundtrack|Singleplayer
597730,Dark Grim Mariupolis,2018,,8,4.363636363636363,,,1.83,1.83,Robots|Dark|Demons|Atmospheric|GameMaker|Indie|2D|Adventure|Singleplayer|Noir
801210,Spellsword Cards: Demontide,2019,,5,1.8461538461538463,,,,,Roguelike Deckbuilder|PvE|Crafting|Turn-Based Strategy|Deckbuilding|CRPG|Indie|Strategy|Turn-Based|Card Game|Strategy RPG|Singleplayer|2D|Adventure|RPG|Dragons|Ninja
1550260,BloodRayne Betrayal: Fresh Bites,2021,,6,2.5789473684210527,4.0,4.48,,-4.0,Horror|Side Scroller|Action|Platformer|Demons|Vampire|Score Attack|Female Protagonist|Dark Fantasy|Arcade|Fantasy|Blood|Singleplayer|Colorful|Gothic|Anime|Hack and Slash|2D|Metroidvania
1678860,TV Kid,2021,,8,10.6,,,30.0,30.0,Dystopian |Strategy|Pixel Graphics|Resource Management|PvE|Early Access|1980s|Satire|Clicker|Casual|Deckbuilding|Retro|Linear|Dog|Supernatural|Choices Matter|2D|Minimalist|Cats
645460,Mind Maze,2017,,6,3.1052631578947367,1.0,,,-1.0,Multiplayer|Strategy|Action|RTS|Futuristic|PvE|Atmospheric|Puzzle|Tactical|Relaxing|Massively Multiplayer|Arcade|Casual|Survival|Indie|Replay Value|Simulation|Singleplayer|PvP|Space|2D|Great Soundtrack|Sandbox|Sci-fi
950240,Rise of the Pirates,2019,,6,2.48,2.97,3.51,3.62,0.6499999999999999,Action-Adventure|Multiplayer|Action|Pixel Graphics|Adventure|Exploration|Free to Play|Action RPG|RPG|Beautiful|Early Access|Crafting|Massively Multiplayer|Funny|Indie|Colorful|Anime|2D|Difficult
333330,Song of the Myrne: What Lies Beneath,2015,,6,2.869565217391304,,,,,Action-Adventure|Multiplayer|Action|Pixel Graphics|Adventure|Action RPG|Co-op|Local Co-Op|Local Multiplayer|RPG|Crafting|Funny|Fantasy|Indie|Singleplayer|Dungeon Crawler|2D|Open World|4 Player Local|Sandbox
1182040,3 Blind Mice: A Remediation Game for Improper Children,2019,,6,2.5357142857142856,0.1,,0.15,0.04999999999999999,Horror|Experience|Futuristic|Atmospheric|Puzzle|Free to Play|Surreal|Text-Based|Classic|Funny|Indie|Short|Dark Humor|Cult Classic|Simulation|Emotional|Minigames|Software|Dark Comedy|Violent|Dark|2D|Experimental|Stylized|Sci-fi
924900,One Gun: Cat,2018,,6,2.92,,,,,Funny|Survival|Indie|Loot|Action|2D|Singleplayer|Shooter|Great Soundtrack|RPG|Cats
1667160,入替人-ReplaceR-,2021,,8,5.357142857142857,,,,,1980s|Space|Action-Adventure|Casual|Indie|Retro|Action|2D|Pixel Graphics|Controller|Metroidvania|Singleplayer|Early Access
1404500,Dungeon Royale,2021,,8,4.722222222222222,,,,,Magic|Procedural Generation|PvP|Action Roguelike|Funny|Multiplayer|Free to Play|Action RPG|Hack and Slash|Fantasy|Retro|2D|Pixel Graphics|Top-Down|Action|RPG|Early Access|Battle Royale
