steam_appid,name,developers,publishers,categories,genres,required_age,n_achievements,platforms,is_released,release_date,additional_content,total_reviews,total_positive,total_negative,review_score,review_score_desc,positive_percentual,metacritic,is_free,price_initial (USD)
1096730,Hot & Steamy Knights,['Miel'],['Cherry Kiss Games'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Family Sharing']",['Casual'],0,18,"['windows', 'mac', 'linux']",True,2019-07-12 00:00:00,[],56,38,18,5.0,Mixed,67.9,0,False,11.99
1096720,CATGIRL LOVER,['CUTE ANIME GIRLS'],['Tranquility games'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie', 'RPG']",0,25,['windows'],True,2019-06-27 00:00:00,['CATGIRL LOVER - FREE catgirls for everyone!'],344,276,68,8.0,Very Positive,80.2,0,False,1.99
1096710,Hello Neighbor Alpha 4,['Dynamic Pixels'],['tinyBuild'],['Single-player'],"['Adventure', 'Indie', 'Strategy']",0,0,['windows'],True,2019-10-19 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
1096690,Mighty Fight Federation,['Komi Games Inc.'],['Forthright Entertainment'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Full controller support', 'Remote Play Together', 'Family Sharing']","['Action', 'Indie']",0,38,['windows'],True,2021-02-26 00:00:00,['Mighty Fight Federation - Kunio & Riki Pack'],23,18,5,6.0,Mostly Positive,78.3,0,False,29.99
1097910,TwilightStar: Heart of Eir,"['DragonClaw Studios, LLC.']","['DragonClaw Studios, LLC.']","['Single-player', 'Full controller support']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
1097900,Everything is Mayo,['NordicAtlas'],['NordicAtlas'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG']",0,13,"['windows', 'mac']",True,2019-09-15 00:00:00,[],3,3,0,0.0,3 user reviews,100.0,0,False,0.99
1098500,Astral Battlefield / 星界战场,['Bitca'],['Bitca'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Partial Controller Support', 'Steam Cloud', 'Remote Play Together']","['RPG', 'Strategy']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
1098470,The Gardener and the Wild Vines,['Finite Reflection Studios'],['Finite Reflection Studios'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Family Sharing']","['Adventure', 'Indie']",0,22,"['windows', 'mac']",True,2021-09-09 00:00:00,['The Gardener and the Wild Vines OST'],45,44,1,7.0,Positive,97.8,0,False,9.99
1098420,SpritePile,['Fern Nigro'],['Fern Nigro'],[],"['Animation & Modeling', 'Design & Illustration', 'Game Development']",0,0,['windows'],True,2019-06-19 00:00:00,[],27,26,1,7.0,Positive,96.3,0,True,0.0
1098320,GuildBound,['Pugscape'],['Pugscape'],"['Single-player', 'Steam Achievements']","['Action', 'Adventure', 'Indie', 'RPG']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
1098280,Mago,['Dream Potion Games'],['Dream Potion Games'],"['Single-player', 'Full controller support', 'Family Sharing']","['Adventure', 'Indie']",0,36,['windows'],True,2022-06-21 00:00:00,[],86,71,15,8.0,Very Positive,82.6,0,False,14.99
1099140,她3 : 复乐园之曦 Her3 : The Light of Paradise Regained,['她3 : 复乐园之曦'],['她3 : 复乐园之曦'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']",['Indie'],0,72,['windows'],True,2020-04-24 00:00:00,[],2,1,1,0.0,2 user reviews,50.0,0,False,4.99
1099090,Outpost Delta,['Hidden Achievement LLC'],['Hidden Achievement LLC'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,10,"['windows', 'mac', 'linux']",True,2020-10-19 00:00:00,[],4,2,2,0.0,4 user reviews,50.0,0,False,16.99
1099220,The Alien Cube,['Alessandro Guzzo'],['Alessandro Guzzo'],"['Single-player', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie']",72,0,['windows'],True,2021-10-14 00:00:00,[],240,196,44,8.0,Very Positive,81.7,72,False,19.99
1099500,The Curious Tale of the Stolen Pets,['Fast Travel Games'],['Fast Travel Games'],"['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'VR Only', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",73,15,['windows'],True,2019-11-14 00:00:00,[],171,156,15,8.0,Very Positive,91.2,73,False,9.99
1099460,The Forgotten Land,['rokaplay'],['rokaplay'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'Strategy']",0,18,['windows'],True,2020-06-16 00:00:00,[],29,19,10,5.0,Mixed,65.5,0,False,8.99
1099980,墨色三国志,['墨色工作室'],['墨色工作室'],"['Single-player', 'Family Sharing']","['Casual', 'Indie', 'Strategy']",0,0,['windows'],True,2019-06-27 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
1099790,PROTOCOL 11 - Episode 1,['SETENTIA studios'],['SETENTIA studios'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,1,"['windows', 'mac']",True,2024-08-27 00:00:00,['PROTOCOL 11 - SUPER Cute Alien Legacy Edition'],13,13,0,7.0,Positive,100.0,0,False,9.99
1099640,Jack Move,['So Romantic'],['HypeTrain Digital'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",75,10,"['windows', 'mac']",True,2022-09-08 00:00:00,[],380,315,65,8.0,Very Positive,82.9,75,False,19.99
1100260,Circle Empires Rivals,['Luminous'],['Iceberg Interactive'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Casual', 'Indie', 'Strategy']",0,118,['windows'],True,2020-04-15 00:00:00,['Circle Empires Rivals: Forces of Nature'],403,361,42,8.0,Very Positive,89.6,0,False,15.99
1100150,Touhou Chireiden ~ Subterranean Animism.,['上海アリス幻樂団'],"['Mediascape Co., Ltd.']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Action', 'Indie']",0,0,['windows'],True,2020-06-05 00:00:00,[],270,264,6,8.0,Very Positive,97.8,0,False,14.99
1100140,Touhou Fuujinroku ~ Mountain of Faith.,['上海アリス幻樂団'],"['Mediascape Co., Ltd.']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Action', 'Indie']",0,0,['windows'],True,2020-06-05 00:00:00,[],429,426,3,8.0,Very Positive,99.3,0,False,14.99
514200,Mythic Victory Arena,['Resi'],['MVA_Resi'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']","['Casual', 'RPG', 'Strategy', 'Early Access']",0,59,"['windows', 'mac']",True,2016-10-03 00:00:00,['Mythic Victory Arena - Unlock All Characters'],3,2,1,0.0,3 user reviews,66.7,0,False,4.99
514870,Fat City,['Heavy Iron Studios'],"['Heavy Iron Studios, Inc.']","['Single-player', 'Steam Achievements', 'Full controller support', 'Tracked Controller Support', 'VR Supported', 'Remote Play on TV', 'Family Sharing']","['Casual', 'Indie', 'Strategy']",0,19,['windows'],True,2018-10-22 00:00:00,[],3,3,0,0.0,3 user reviews,100.0,0,False,4.99
514780,Best in Show Solitaire,['Graduate Games'],['Graduate Games'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Family Sharing']",['Casual'],0,30,['windows'],True,2016-10-06 00:00:00,[],11,4,7,4.0,Mostly Negative,36.4,0,False,4.99
517710,Redout: Enhanced Edition,['34BigThings srl'],['34BigThings srl'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'VR Supported', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']",['Racing'],81,34,['windows'],True,2016-09-02 00:00:00,"['Redout - Neptune Pack', 'Redout - V.E.R.T.E.X. Pack', 'Redout - Mars Pack', 'Redout - Soundtrack', 'Redout - Digital Artbook']",2238,1915,323,8.0,Very Positive,85.6,81,False,19.99
517630,Just Cause 4 Reloaded,['Avalanche Studios'],['Square Enix'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure']",68,61,['windows'],True,2018-12-04 00:00:00,"['Just Cause™ 4: Expansion Pass', 'Just Cause™ 4: Danger Rising', 'Just Cause™ 4: Los Demonios', 'Just Cause™ 4: Dare Devils of Destruction', 'Just Cause™ 4: Brawler Mech', 'Just Cause™ 4 : Shark & Bark Vehicle Pack', 'Just Cause™ 4: Sea Dogs Vehicle Pack', 'Just Cause™ 4: Adversary Vehicle Pack', 'Just Cause™ 4: Soaring Speed Vehicle Pack', 'Just Cause™ 4: Toy Vehicle Pack', 'Just Cause™ 4: The Dragon', 'Just Cause™ 4: Golden Gear Pack']",9982,6226,3756,5.0,Mixed,62.4,68,False,0.0
518140,Lectrovolt II,['Harmonize Studios'],['Harmonize Studios'],"['Single-player', 'Full controller support', 'Family Sharing']","['Casual', 'Indie', 'Strategy']",0,18,['windows'],True,2016-08-23 00:00:00,[],3,1,2,0.0,3 user reviews,33.3,0,False,2.99
518690,Seventh Knight PC Security,['Seventh Knight'],['Seventh Knight'],[],['Utilities'],0,0,['windows'],True,2016-09-22 00:00:00,[],23,12,11,5.0,Mixed,52.2,0,False,34.99
519190,Next Day: Survival,['SOFF Games'],['Last Level'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Action', 'Indie', 'RPG']",0,35,['windows'],True,2018-05-21 00:00:00,[],3095,1818,1277,5.0,Mixed,58.7,0,False,9.99
519180,Streamer Simulator,[],[],"['Single-player', 'Family Sharing']","['Casual', 'Indie', 'Simulation', 'Strategy']",0,0,['windows'],True,2016-08-23 00:00:00,[],25,2,23,3.0,Negative,8.0,0,False,0.99
519020,Shuttle Siege,['Lasmelan'],['Lasmelan'],"['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Indie', 'Strategy']",0,6,['windows'],True,2016-12-30 00:00:00,[],3,2,1,0.0,3 user reviews,66.7,0,False,4.99
519490,NBA 2KVR Experience,['Specular Interactive'],['2K'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Tracked Controller Support', 'VR Only', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']","['Casual', 'Sports']",0,13,['windows'],True,2016-11-21 00:00:00,[],9,5,4,0.0,9 user reviews,55.6,0,False,14.99
519860,DUSK,['David Szymanski'],['New Blood Interactive'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","['Action', 'Indie']",88,30,"['windows', 'mac', 'linux']",True,2018-12-10 00:00:00,"['DUSK HD', 'DUSK - The Goodies']",15664,15334,330,9.0,Overwhelmingly Positive,97.9,88,False,19.99
520330,Power Tools VR,['Bit Space Development Ltd.'],['Bit Space Development Ltd.'],"['Single-player', 'VR Only', 'Partial Controller Support']","['Casual', 'Simulation']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0,0,True,0.0
520600,Purrfect Date - Visual Novel/Dating Simulator,['Bae Team'],['Bossa Studios'],"['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",72,32,['windows'],True,2017-12-15 00:00:00,[],142,114,28,8.0,Very Positive,80.3,72,False,9.99
520540,Tribloos 3,['BumpkinBrothers'],['BumpkinBrothers'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","['Casual', 'Indie', 'Strategy']",0,40,['windows'],True,2018-07-16 00:00:00,[],6,6,0,0.0,6 user reviews,100.0,0,False,5.99
520440,GUILTY GEAR Xrd REV 2,['Arc System Works'],['Arc System Works'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']",['Action'],0,42,['windows'],True,2016-12-14 00:00:00,"['GUILTY GEAR Xrd REV 2 Upgrade', 'GGXrdR System Voice Pack', 'GGXrdR Character Colors Pack', 'Arrange Costume Set Elphelt', 'System Voice - BAIKEN', 'System Voice - ANSWER', 'Additional Character Color - Eclipse (for Answer&Baiken)', 'Additional Character Color - BAIKEN', 'Additional Character Color - ANSWER', 'Additional Playable Character KUM HAEHYUN', 'Additional Playable Character DIZZY', 'Additional Playable Character RAVEN']",4361,4186,175,9.0,Overwhelmingly Positive,96.0,0,False,29.99
520410,SpacePod,['Robusta Gameworks'],['Fabulous'],"['Single-player', 'Family Sharing']","['Action', 'Indie']",0,0,['windows'],True,2023-05-04 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,2.99
521100,MinosMaze - The Minotaur's Labyrinth,['RuVe Game Studio'],['RuVe Game Studio'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,19,"['windows', 'mac', 'linux']",True,2017-05-01 00:00:00,"[""MinosMaze - The Minotaur's Labyrinth: Original Soundtrack""]",25,13,12,5.0,Mixed,52.0,0,False,4.99
520950,DRIFT CE,['ECC GAMES'],['505 Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Action', 'Racing', 'Simulation', 'Sports']",0,34,['windows'],True,2021-06-10 00:00:00,"['DriftCE - DLC TOYOTA Supra MK4', 'DriftCE - DLC TOYOTA Chaser JZX 100', 'DriftCE - DLC TOYOTA Supra MK5']",953,699,254,6.0,Mostly Positive,73.3,0,False,29.99
520940,MX vs ATV All Out,['Rainbow Studios'],['THQ Nordic'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']","['Racing', 'Simulation', 'Sports']",0,39,['windows'],True,2018-03-27 00:00:00,"['MX vs ATV All Out - 2011 Honda TRX450R', 'MX vs ATV All Out - 2011 Suzuki LT-R450', 'MX vs ATV All Out - 2017 Yamaha YFZ450R', 'MX vs ATV All Out - 2011 Kawasaki KFX450R', 'MX vs ATV All Out - 2017 Yamaha YZ125', 'MX vs ATV All Out - 2017 Yamaha YZ250', 'MX vs ATV All Out - 2017 KTM 125 SX', 'MX vs ATV All Out - 2017 KTM 250 SX', 'MX vs ATV All Out - 2011 KTM 450 SX', 'MX vs ATV All Out - 2017 Husqvarna TC 125', 'MX vs ATV All Out - 2017 Husqvarna TC 250', 'MX vs ATV All Out - 2018 Polaris RZR XP 1000', 'MX vs ATV All Out - 2018 Polaris RZR XP Turbo DYNAMIX', 'MX vs ATV All Out - 2017 Yamaha YXZ1000R SS SE', 'MX vs ATV All Out - 2017 Yamaha YXZ1000R', 'MX vs ATV All Out - 2018 Yamaha YXZ1000R SS SE', 'MX vs ATV All Out - 2018 Yamaha YXZ1000R', 'MX vs ATV All Out - 2018 AMA Arenacross', 'MX vs ATV All Out - GOAT Farm', 'MX vs ATV All Out - Slash Track Pack', 'MX vs ATV All Out - Hometown MX Nationals']",968,789,179,8.0,Very Positive,81.5,0,False,39.99
520910,Kokurase Episode 1,"['galanti', 'Vaka Game Magazine']",['Vaka Game Magazine'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']","['Adventure', 'Free To Play', 'Indie', 'RPG']",0,22,['windows'],True,2016-11-10 00:00:00,[],4,4,0,0.0,4 user reviews,100.0,0,True,0.0
520840,Gaming Accelerator 2,['Seventh Knight'],['Seventh Knight'],[],['Utilities'],0,0,['windows'],True,2016-09-22 00:00:00,[],15,7,8,5.0,Mixed,46.7,0,False,14.99
520810,Metal Noise,['Yumoon'],['Yumoon'],"['Single-player', 'Family Sharing']","['Action', 'Casual', 'RPG', 'Simulation']",0,0,['windows'],True,2016-11-02 00:00:00,[],5,0,5,0.0,5 user reviews,0.0,0,False,0.99
521560,The Mystery Of Woolley Mountain,['Lightfoot Brothers'],['Lightfoot Brothers'],"['Single-player', 'Family Sharing']","['Adventure', 'Indie', 'Strategy']",0,17,"['windows', 'mac', 'linux']",True,2019-04-10 00:00:00,"[""The Mystery Of Woolley Mountain - 'The Comic Prologue'""]",28,21,7,6.0,Mostly Positive,75.0,0,False,12.99
521330,Skull Ball Heroes,"['Strength in Numbers Studios, Inc']","['Strength in Numbers Studios, Inc']","['Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support', 'Stats']","['Action', 'Casual', 'Free To Play', 'Indie', 'Sports', 'Early Access']",0,0,['windows'],True,2016-09-14 00:00:00,['Extra Life Backpack'],2,2,0,0.0,2 user reviews,100.0,0,True,0.0
521950,Bullet Sorrow VR,['VikingVRStudio'],['VikingVRStudio'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Tracked Controller Support', 'VR Only', 'Steam Leaderboards', 'Family Sharing']","['Violent', 'Action']",0,0,['windows'],True,2017-04-17 00:00:00,[],151,122,29,8.0,Very Positive,80.8,0,False,19.99
521890,Hello Neighbor,['Dynamic Pixels'],['tinyBuild'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Remote Play on TV', 'Family Sharing']","['Adventure', 'Indie', 'Strategy']",0,17,['windows'],True,2017-12-08 00:00:00,[],5562,4454,1108,8.0,Very Positive,80.1,0,False,29.99
521800,Command Ops 2 Core Game,['Panther Games'],['Panther Games'],['Single-player'],"['Indie', 'Simulation', 'Strategy', 'Free To Play']",0,0,['windows'],True,2017-02-15 00:00:00,"['Command Ops 2: Highway to the Reich Vol. 1', 'Command Ops 2: Foothills of the Gods Vol. 2', 'Command Ops 2: Ride of the Valkryies Vol. 3', 'Command Ops 2: Bastogne Vol. 4', 'Command Ops 2: The Cauldron Vol. 5', 'Command Ops 2: Knock On All Doors Vol. 6', 'Command Ops 2: Westwall Vol. 7', 'Command Ops 2: Bradley at Bay Vol. 8']",18,17,1,7.0,Positive,94.4,0,True,0.0
522300,Polywings,['Mariano Larronde'],['Mariano Larronde'],"['Single-player', 'Partial Controller Support', 'Family Sharing']","['Action', 'Casual', 'Indie', 'Simulation', 'Sports', 'Early Access']",0,0,"['windows', 'mac']",True,2016-10-03 00:00:00,[],17,13,4,6.0,Mostly Positive,76.5,0,False,4.99
522730,God Of Arrows VR,['Reactor Entertainment'],['Reactor Entertainment'],"['Single-player', 'Tracked Controller Support', 'VR Only', 'Stats', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Casual', 'Indie', 'Simulation', 'Early Access']",0,0,['windows'],True,2016-11-02 00:00:00,[],11,10,1,7.0,Positive,90.9,0,False,0.99
522660,Snooker-online multiplayer snooker game!,['TTCX Inc.'],['TTCX Inc.'],"['Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'In-App Purchases']","['Casual', 'Free To Play', 'Indie', 'Simulation', 'Sports']",0,0,"['windows', 'mac']",True,2016-09-15 00:00:00,[],6,3,3,0.0,6 user reviews,50.0,0,True,0.0
522940,GUN GODZ,['Vlambeer'],['Vlambeer'],['Single-player'],"['Action', 'Indie']",0,8,"['windows', 'mac', 'linux']",True,2019-12-08 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
522890,Ant-gravity: Tiny's Adventure,['SharkByte Studio'],['SharkByte Studio'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Indie']",0,25,"['windows', 'mac', 'linux']",True,2016-12-15 00:00:00,[],9,6,3,0.0,9 user reviews,66.7,0,False,4.99
523220,Virtual Race Car Engineer 2016,['Tim McArthur'],['Monkey Face Software LLC'],[],"['Education', 'Utilities']",0,0,['windows'],True,2016-09-22 00:00:00,[],2,1,1,0.0,2 user reviews,50.0,0,False,9.99
523110,VEGAS Movie Studio 14 Steam Edition,['MAGIX Software GmbH'],['MAGIX Software GmbH'],[],"['Audio Production', 'Video Production']",0,0,['windows'],True,2017-05-29 00:00:00,[],67,33,34,5.0,Mixed,49.3,0,False,0.0
523070,Black Forest,['Lemuria'],[],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Casual', 'Indie', 'Strategy']",0,27,"['windows', 'mac', 'linux']",True,2023-09-25 00:00:00,[],17,6,11,4.0,Mostly Negative,35.3,0,False,14.99
523440,zTime (Danger Noodles!),['Hazardous Software'],['Hazardous Software'],"['Single-player', 'Full controller support', 'Tracked Controller Support', 'VR Supported', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",0,0,['windows'],True,2016-10-24 00:00:00,[],5,5,0,0.0,5 user reviews,100.0,0,False,4.99
523410,Ozapell Basic,['Ozapell'],['Ozapell'],[],"['Animation & Modeling', 'Audio Production', 'Design & Illustration', 'Education', 'Software Training', 'Video Production']",0,0,['windows'],True,2017-10-23 00:00:00,[],12,7,5,5.0,Mixed,58.3,0,False,9.99
523810,Wonder Boy Returns,"['CFK Co., Ltd.']","['CFK Co., Ltd.']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Family Sharing']","['Action', 'Casual']",0,9,['windows'],True,2016-10-12 00:00:00,[],37,26,11,6.0,Mostly Positive,70.3,0,False,0.0
523660,HYPERCHARGE: Unboxed,['Digital Cybercherries'],['Digital Cybercherries'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",0,20,"['windows', 'linux']",True,2020-04-27 00:00:00,['HYPERCHARGE: Unboxed Breaker and Mightus Pack'],2907,2678,229,8.0,Very Positive,92.1,0,False,24.99
523600,Card Creator,['Pixelatto'],['Pixelatto'],[],"['Design & Illustration', 'Utilities']",0,0,['windows'],True,2017-04-18 00:00:00,[],310,213,97,5.0,Mixed,68.7,0,False,39.99
524390,PCMark 10,['UL'],['UL'],[],['Utilities'],0,0,['windows'],True,2017-06-22 00:00:00,[],175,123,52,6.0,Mostly Positive,70.3,0,False,29.99
524220,NieR:Automata™,"['Square Enix', 'PlatinumGames Inc.']",['Square Enix'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","['Action', 'RPG']",84,47,['windows'],True,2017-03-17 00:00:00,['NieR:Automata™ - 3C3C1D119440927'],43966,39536,4430,8.0,Very Positive,89.9,84,False,39.99
524660,RutonyChat,['Rutony Studio'],['Rutony Studio'],"['Steam Achievements', 'Steam Workshop', 'Steam Cloud']","['Animation & Modeling', 'Design & Illustration', 'Utilities', 'Video Production']",0,16,['windows'],True,2016-09-19 00:00:00,['RutonyChat - Restream Server'],29,18,11,5.0,Mixed,62.1,0,False,14.99
524580,Fairy Fencer F Advent Dark Force,"['IDEA FACTORY', 'COMPILE HEART']",['Idea Factory International'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Adventure', 'RPG']",0,30,['windows'],True,2017-02-14 00:00:00,"['Fairy Fencer F ADF Veteran Fencer Armor Set', 'Fairy Fencer F ADF Veteran Fencer Accessory Set', 'Fairy Fencer F ADF Fairy Set 1: Ahab and Leela', 'Fairy Fencer F ADF Ultimate Fencer Armor Set', 'Fairy Fencer F ADF Ultimate Fencer Accessory Set', 'Fairy Fencer F ADF Fairy Set 2: Aques and Drulger', 'Fairy Fencer F ADF Fairy Set 3: Lars and Foxer']",581,485,96,8.0,Very Positive,83.5,0,False,19.99
524490,Shadron,['Viktor Chlumský'],['Viktor Chlumský'],[],"['Animation & Modeling', 'Design & Illustration', 'Utilities']",0,0,"['windows', 'mac']",True,2016-09-05 00:00:00,[],20,18,2,7.0,Positive,90.0,0,False,17.99
525150,Space Fuss,['NerdyYetis'],['NerdyYetis'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Remote Play Together', 'Family Sharing']","['Action', 'Indie', 'Strategy']",0,21,['windows'],True,2017-02-28 00:00:00,[],21,16,5,6.0,Mostly Positive,76.2,0,False,4.99
525040,The Disney Afternoon Collection,"['Capcom', 'Digital Eclipse']",['Capcom'],"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']",['Action'],0,20,['windows'],True,2017-04-18 00:00:00,[],302,267,35,8.0,Very Positive,88.4,0,False,19.99
524910,Hidden Through Time,['Rogueside'],['Rogueside'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor', 'Family Sharing']",['Casual'],0,19,"['windows', 'mac']",True,2020-03-12 00:00:00,"['Hidden Through Time - Legends of Japan', 'Hidden Through Time - Road to Rome', 'Hidden Through Time - Aztec Rituals']",845,779,66,8.0,Very Positive,92.2,0,False,7.99
525480,.hack//G.U. Last Recode,['CyberConnect2'],['Bandai Namco Entertainment'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Remote Play on TV', 'Family Sharing']",['RPG'],69,52,['windows'],True,2017-11-03 00:00:00,[],2079,1822,257,8.0,Very Positive,87.6,69,False,49.99
525460,Sullen: Light is Your Friend,[],[],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","['Adventure', 'Indie', 'Early Access']",0,3,['windows'],True,2017-07-22 00:00:00,[],12,4,8,4.0,Mostly Negative,33.3,0,False,4.99
525420,Samplitude Music Studio 2017 Steam Edition,['MAGIX Software GmbH'],['MAGIX Software GmbH'],[],['Audio Production'],0,0,['windows'],True,2016-09-20 00:00:00,[],16,7,9,5.0,Mixed,43.8,0,False,0.0
